pname,X_gcj02,Y_gcj02,city,rankInCity,rankInChina,name_en,intro,image_url,bing_search_url
钟鼓楼,104.637384,35.003506,定西,4,10677,Bell and Drum Tower,钟鼓楼是东亚传统古代的一种系列建筑，由钟楼和鼓楼构成，其作用为报时，早晨鸣钟，晚上击鼓，因此有晨钟暮鼓之称。通常钟楼和鼓楼分别建在东西两侧相向而立，东面为钟楼，西面为鼓楼；但也有南北排列，如北京的鼓楼和钟楼，钟楼在北，鼓楼在南。钟鼓楼也可以是单体建筑，例如山海关钟鼓楼、天津钟鼓楼。,https://p1.ssl.qhimg.com/t010b0ad2fa8dab1758.png,https://cn.bing.com/images/search?q=%E9%92%9F%E9%BC%93%E6%A5%BC&first=1
牛河梁红山文化遗址,119.518285,41.32365,朝阳,4,10705,Niuheliang Hongshan Culture Site,牛河梁红山文化遗址位于河北省朝阳市，是一处距今6000年至5200年左右的新石器时代晚期的文化遗址。遗址中发现了大量的陶器、石器和玉器等遗物，反映了当时人们的生活方式和艺术风格。这里保存着中国北方地区最早的玉雕工艺作品之一——“人面龙纹玉璧”，是研究红山文化的重要实物证据。在这里，可以感受到远古时期人类文明的痕迹，领略到中华文明的独特魅力。,https://so1.360tres.com/t01ca9d3a080e529147.jpg,https://cn.bing.com/images/search?q=%E7%89%9B%E6%B2%B3%E6%A2%81%E7%BA%A2%E5%B1%B1%E6%96%87%E5%8C%96%E9%81%97%E5%9D%80&first=1
青山国家森林公园,131.211433,46.487442,双鸭山,4,10844,Qingshan National Forest Park,"青山国家森林公园位于中国黑龙江省双鸭山市，是一处具有深厚文化底蕴和自然景观特色的生态乐园。这里四季皆有美景，春赏花、夏避暑、秋登高、冬滑雪，是大自然馈赠给这座城市的绿色福利。

公园内，青山环绕，绿水长流，林木葱郁，鸟语花香，是一片远离尘嚣的净土。漫步其中，能感受到大自然的宁静与壮丽，体验到人与自然和谐共处的乐趣。无论是徒步、骑行还是野营，在这里都能找到属于自己的乐趣。

在双鸭山市这片绿色的心脏地带，青山国家森林公园不仅仅是旅游的目的地，更是市民休闲娱乐的好去处。它见证了这座城市的发展变迁，也见证了人民对美好生活的向往和追求。",http://www.ksktdqs.com/template/1/dqs/images/top1.jpg,https://cn.bing.com/images/search?q=%E9%9D%92%E5%B1%B1%E5%9B%BD%E5%AE%B6%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9B%AD&first=1
左江风景区,106.99732,22.325819,崇左,4,10873,Zuojiang Scenic Area,"左江风景区位于广西壮族自治区崇左市，地处中越边境，是中国保存最完整的喀斯特岩溶地貌和岩画集中分布地之一。这里山水相依、风景如画，是摄影爱好者的天堂。游客可以乘坐游船穿梭于两岸的峭壁之间，欣赏到壮丽的山川景色；也可以漫步在石板路上，感受原始自然的魅力。

左江历史文化遗产丰富，被誉为“东方卢浮宫”，这里有保存完好的喀斯特岩溶地貌景观和大量的岩画遗存，这些古迹见证了中国先民的智慧与文化传承。此外，这里还是民族风情浓郁的地方，每逢春节、元宵节等传统节日，都会有当地少数民族聚在一起，共度佳节，展示他们的独特艺术形式。

左江风景区不仅是一处自然风光秀丽的旅游胜地，也是一座历史文化与现代文明交融发展的城市窗口。无论是摄影爱好者还是文化探索者，都能在这里找到属于自己的乐趣和感动。",https://youimg1.c-ctrip.com/target/100p0x000000kxqndF5EE.jpg,https://cn.bing.com/images/search?q=%E5%B7%A6%E6%B1%9F%E9%A3%8E%E6%99%AF%E5%8C%BA&first=1
铜陵市博物馆,117.867768,30.979819,铜陵,4,11191,Tongling Museum,"### 铜陵市博物馆

位于安徽省铜陵市，是一座历史悠久的文化艺术殿堂。馆内藏有大量珍贵的历史文物、古代艺术品和现代艺术作品，展示了铜陵的丰富文化与独特魅力。

自20世纪初创建以来，铜陵市博物馆一直在致力于保护、研究和展示当地文化遗产。目前，馆舍面积约为3,000平方米，收藏了从新石器时代到现代的各种珍贵文物。其中，尤以明清时期的瓷器和陶俑最为著名，它们展示了古代中国制瓷工艺的巅峰。

此外，铜陵市博物馆还定期举办各种展览和讲座，邀请专家讲解历史文化知识，为广大市民和游客提供了一个深入了解当地文化和历史的机会。无论是对中国传统文化感兴趣的人群，还是希望增长见识的普通市民，这里都是一次绝佳的文化之旅。

为了保护珍贵的历史遗产，博物馆采取了严格的管理措施，并与国内外许多学术机构合作研究文物，以确保文化遗产得到最好的保存和传承。",https://youimg1.c-ctrip.com/target/fd/tg/g6/M02/5A/36/CggYs1cA_9WAaji-AAMJMfkEiLw285.jpg,https://cn.bing.com/images/search?q=%E9%93%9C%E9%99%B5%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86&first=1
三江源自然保护区,97.248338,33.006068,玉树,4,11360,Sanjiangyuan Nature Reserve,"三江源是长江、黄河、澜沧江（湄公河）三大水系发源地，位于青藏高原中部青海省、西藏交界地带，平均海拔4700米以上，西北与新疆阿尔金山国家级自然保护区相接，西南与西藏羌塘国家级自然保护区相接。
2000年5月青海省成立三江源自然保护区，2003年1月经国务院批准升级为国家级自然保护区。2016年，该地成为首个中华人民共和国国家公园。2021年，三江源国家公园正式设立，并取代该区域范围内原有的青海三江源国家级自然保护区以及青海可可西里国家级自然保护区。
公园的管理机构为三江源国家公园管理局（挂三江源国有自然资源资产管理局牌子），系青海省人民政府派出机构，实行青海省人民政府与国家林草局（国家公园局）双重领导、以青海省人民政府为主的管理体制，办公地驻青海省西宁市城北区天津路67号。",https://p1.ssl.qhimg.com/t0132740b7ff7bc4bae.jpg,https://cn.bing.com/images/search?q=%E4%B8%89%E6%B1%9F%E6%BA%90%E8%87%AA%E7%84%B6%E4%BF%9D%E6%8A%A4%E5%8C%BA&first=1
抱石公园,114.929404,27.801748,新余,4,11531,Baoshi Park,"抱石公园位于中国江西省新余市，是一座充满文化底蕴的历史文化公园。这里不仅有着丰富的自然景观，还蕴含着深厚的文化内涵。公园内有大量保存完好的明清古建筑，其中最著名的是抱石书院和抱石塔。

抱石书院是明代的文人学者们讲学、研究学问的地方，它见证了古代文人的智慧与精神世界。而抱石塔则是明朝一位知名学者为纪念其友人所建，塔上刻有“抱石”二字，象征着对友人的怀念之情和对其才华的认可。

除了历史建筑，抱石公园还拥有美丽的自然风光。公园周边的山林茂密，水系发达，四季花开不断，是理想的休闲度假胜地。每年秋季，这里的桂花树都会绽放出阵阵幽香，吸引众多游客前来欣赏。

漫步在抱石公园中，仿佛穿越了时光隧道，让人感受到历史的沉淀与文化的魅力。无论是品茗、阅读还是散步，这里都是一处修身养性的好地方。无论是学生、学者还是普通市民，都能在这里找到心灵的宁静与精神的满足。",https://so1.360tres.com/t01fb8759a6263df45b.jpg,https://cn.bing.com/images/search?q=%E6%8A%B1%E7%9F%B3%E5%85%AC%E5%9B%AD&first=1
黄河坛,105.948625,37.842127,吴忠,4,11684,Yellow River Altar,"黄河坛位于宁夏回族自治区吴忠市，是中国重要的水利工程之一。这里曾是古黄河的主要发源地，现在它已经演变成了一处供人游玩、休闲的好去处。

站在黄河坛上，可以俯瞰到黄河的壮丽景色。在炎炎夏日里，来此避暑非常惬意。此外，黄河坛还提供了丰富的文化活动和体验机会，如黄河石林探索、船夫驾舟体验等，让人们深入了解黄河的历史和文化。这里也是摄影爱好者们的理想之地，无论是白天还是夜晚，都能捕捉到黄河独特的魅力。

总之，黄河坛是一个集自然美景与人文景观于一体的旅游胜地，是吴忠市不可多得的旅游资源。",https://so1.360tres.com/t01a5ec582a2a42eabb.jpg,https://cn.bing.com/images/search?q=%E9%BB%84%E6%B2%B3%E5%9D%9B&first=1
九莲泉,84.733592,44.417341,塔城,4,11955,Jiulian Spring,"九莲泉位于新疆塔城市区东北约5公里处的达坂城风景区内。这是一处风景优美的自然景观，也是塔城人的母亲河额敏河的发源地。

九莲泉泉水清澈见底，水质甘甜，被誉为“九莲泉”是因为此水自地下冒出后，经多次渗透净化，形成九条乳白色的细流，犹如盛开在草原上的九朵莲花。由于这里的海拔较高，空气稀薄，加之水源充足，形成了独特的自然景观。

九莲泉不仅是塔城人民的饮用水源地，也是当地著名的风景名胜区。每年夏季，这里吸引了不少游客前来观赏美丽的景色和品尝当地的特色美食。在这里，你可以感受到大自然的魅力，也可以深入了解塔城的文化与历史。

如果你有时间来到塔城，不妨来九莲泉走一走，感受一下这里的美丽风光吧！",https://youimg1.c-ctrip.com/target/100u0a0000004hpk12451.jpg,https://cn.bing.com/images/search?q=%E4%B9%9D%E8%8E%B2%E6%B3%89&first=1
人民公园,86.022186,44.301338,石河子,4,12051,People's Park,"人民公园是中华人民共和国建国之后带有其特色命名的一类公园设施，使用了该命名的公园有：

海口人民公园
广州人民公园
上海人民公园
天津人民公园
郑州人民公园
重庆人民公园
合川人民公园
成都人民公园
伊宁人民公园
乌鲁木齐人民公园
西宁人民公园
淄博人民公园
喀什人民公园
深圳人民公园
南宁人民公园
南昌人民公园
中华人民共和国曾有部分公园命名为人民公园，后又更名：

罗布林卡，1959年被辟为人民公园
华罗庚公园，旧名“人民公园”
青城公园，旧名“人民公园”
在中华人民共和国之外，也有部分公园名为人民公园：

人民公园 (维也纳)
人民公园 (圣保罗)
人民公园 (布达佩斯)
人民公园 (伯克利)
人民公园还可以指：

禾克斯公园球场，直译为“人民公园体育场”，位于德国汉堡的体育场。
人民公园 (专辑)，加拿大乐队烟枪牛仔乐队专辑",https://so1.360tres.com/t0156c55650e789e49c.png,https://cn.bing.com/images/search?q=%E4%BA%BA%E6%B0%91%E5%85%AC%E5%9B%AD&first=1
人民公园,121.65909,42.021557,阜新,4,12095,People's Park,"人民公园是中华人民共和国建国之后带有其特色命名的一类公园设施，使用了该命名的公园有：

海口人民公园
广州人民公园
上海人民公园
天津人民公园
郑州人民公园
重庆人民公园
合川人民公园
成都人民公园
伊宁人民公园
乌鲁木齐人民公园
西宁人民公园
淄博人民公园
喀什人民公园
深圳人民公园
南宁人民公园
南昌人民公园
中华人民共和国曾有部分公园命名为人民公园，后又更名：

罗布林卡，1959年被辟为人民公园
华罗庚公园，旧名“人民公园”
青城公园，旧名“人民公园”
在中华人民共和国之外，也有部分公园名为人民公园：

人民公园 (维也纳)
人民公园 (圣保罗)
人民公园 (布达佩斯)
人民公园 (伯克利)
人民公园还可以指：

禾克斯公园球场，直译为“人民公园体育场”，位于德国汉堡的体育场。
人民公园 (专辑)，加拿大乐队烟枪牛仔乐队专辑",https://so1.360tres.com/t0156c55650e789e49c.png,https://cn.bing.com/images/search?q=%E4%BA%BA%E6%B0%91%E5%85%AC%E5%9B%AD&first=1
满巴拉僧庙,106.841003,39.327835,乌海,4,12136,Mengbala Temple,"满巴拉僧庙位于中国内蒙古自治区乌海市市区东南部，是一座历史悠久的伊斯兰教清真寺。这所寺庙以其独特的建筑风格和丰富的宗教文化吸引了大量游客和信徒前来朝拜。满巴拉僧庙建于清朝末年，最初是为了方便居住在乌海附近的穆斯林群众来此祷告而设立的，后来成为了当地的一个重要地标。

这座寺院采用了伊斯兰教传统的建筑设计和装饰元素，如尖顶、拱廊和精美的图案雕刻等，展现了中国传统文化与伊斯兰文化相互交融的独特魅力。满巴拉僧庙不仅是信仰者们的精神家园，也是研究中国传统文化和宗教建筑风格的重要场所。每年的斋月期间，这里会举行盛大的斋戒仪式，吸引了来自世界各地的穆斯林参加。

满巴拉僧庙不仅是乌海市的一张名片，更是连接不同文化、促进文化交流的重要窗口，体现了中华民族对多元文化的包容和尊重态度。","https://selfpage-gips.cdn.bcebos.com/b98c8be08caea6196f12862d61f1e8ff?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,Q_86/format,f_auto/auto-orient,o_1",https://cn.bing.com/images/search?q=%E6%BB%A1%E5%B7%B4%E6%8B%89%E5%83%A7%E5%BA%99&first=1
南寮漁港,120.933989,24.845362,新竹,4,12266,Nanliao Fishing Port,"南寮渔港可以是下列台湾渔港的又称：

新竹渔港，位于新竹市北区
弥陀渔港，位于高雄市弥陀区
绿岛渔港，位于台东县绿岛乡
澎湖南寮渔港，位于澎湖县湖西乡",https://i.ytimg.com/vi/hnMzEjj3CeA/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgYShQMA8=&rs=AOn4CLD-dySedRvS7iA0eA882DpK36kvXA,https://cn.bing.com/images/search?q=%E5%8D%97%E5%AF%AE%E6%BC%81%E6%B8%AF&first=1
白马寺,102.10003,36.51741,海东,4,12539,White Horse Temple,"白马寺位于河南省洛阳老城以东21公里处，北依邙山，南临洛河，创建于东汉永平十一年（公元68年），是佛教传入中国后兴建的第一座寺院，白马寺建立之后，中国“僧院”便泛称为“寺”，白马寺也因此被认为是中国佛教的发源地，有中国佛教的“祖庭”和“释源”之称。寺内保存了大量元代夹纻干漆造像如三世佛、二天将、十八罗汉等，弥足珍贵。
1961年，白马寺被中华人民共和国国务院公布为第一批全国重点文物保护单位之一。目前，白马寺占地面积约为200亩，根据白马寺佛教文化园区规划，白马寺的面积将达到1300亩，成为中国面积最大的佛寺。",https://so1.360tres.com/t012698665473ee6f54.png,https://cn.bing.com/images/search?q=%E7%99%BD%E9%A9%AC%E5%AF%BA&first=1
